timestamp,ball,lon,lat,ball_speed_mps,ball_direction_deg,timestamp_utc8,ship_id,ship_lon_interpolated,ship_lat_interpolated,ship_s_interpolated,distance_to_test_point_km,ship_orig_shipTypeCode,ship_orig_navStatus,ship_orig_latestPortStatus,ship_orig_lengthBow,ship_orig_lengthStern,ship_orig_breadthPort,ship_orig_breadthStarboard,ship_orig_y,ship_orig_c,ship_orig_e,ship_orig_f,ship_orig_p,ship_orig_b,ship_orig_d,ship_orig_h,ship_orig_j,ship_orig_v,ship_orig_r,ship_orig_l,ship_orig_m,ship_orig_timestamp_utc8,ship_orig_lon_ship,ship_orig_lat_ship,ship_orig_t_unix,ship_orig_i,corrected_final_total_dBA
2025-06-04 05:41:29+00:00,6,114.322403,30.608028,1.541071205,31.01952644,2025-06-04 13:41:29+08:00,320364,114.3191524,30.6055625,38.16666667,0.414581144,C01,SAIL_SLOW,1,43,44,7,8,80,2271,TENGFENG2,CHN,YUEYANG,15,41,,,,6/5/2025 14:00,87,413812563,2025-06-04 13:41:24+08:00,114.3192267,30.60561667,1749015684,320364,85.76412562
2025-06-04 05:41:29+00:00,6,114.322403,30.608028,1.541071205,31.01952644,2025-06-04 13:41:29+08:00,342160,114.3174311,30.60147133,57.63333333,0.869305157,B01,SAIL_NORMAL,1,90,14,10,8,70,356,XIN HANG 1899,CHN,YUEYANG,18,18,,,,6/3/2025 2:08,104,413772931,2025-06-04 13:41:40+08:00,114.3176267,30.60171333,1749015700,342160,85.76412562
2025-06-04 05:41:29+00:00,6,114.322403,30.608028,1.541071205,31.01952644,2025-06-04 13:41:29+08:00,379845,114.3111767,30.59171389,58,2.104808901,B01,SAIL_NORMAL,1,70,29,10,6,70,304,XING TAI 99,CHN,WUHU,16,61,30,,,6/6/2025 16:00,99,413796411,2025-06-04 13:41:39+08:00,114.3113433,30.59196,1749015699,379845,85.76412562
2025-06-04 05:41:29+00:00,6,114.322403,30.608028,1.541071205,31.01952644,2025-06-04 13:41:29+08:00,475176,114.3437199,30.62524298,56,2.796451845,B01,SAIL_NORMAL,1,90,30,10,11,70,496,HUAMEITIANLAN,CHN,CHANG   SHU,21,43,,,,1/1/2026 17:15,120,413830323,2025-06-04 13:41:40+08:00,114.3439917,30.62544333,1749015700,475176,85.76412562
2025-06-04 05:41:29+00:00,6,114.322403,30.608028,1.541071205,31.01952644,2025-06-04 13:41:29+08:00,588303,114.32215,30.60714762,57,0.100571551,B01,SAIL_NORMAL,1,133,10,10,16,70,374,FUQIANGLANTIAN,CHN,JIANGYIN,26,63,37,,,6/8/2025 6:16,143,413834212,2025-06-04 13:41:26+08:00,114.3221,30.60708333,1749015686,588303,85.76412562
2025-06-04 05:41:29+00:00,6,114.322403,30.608028,1.541071205,31.01952644,2025-06-04 13:41:29+08:00,644927,114.3261469,30.61468662,26.60606061,0.820857965,B01,SAIL_SLOW,3,115,15,7,9,70,2303,HAINIU1017,CHN,CHANGSHOU,16,43,,,,1/6/2025 8:00,130,413797757,2025-06-04 13:41:16+08:00,114.32629,30.61479167,1749015676,644927,85.76412562
2025-06-04 05:41:29+00:00,6,114.322403,30.608028,1.541071205,31.01952644,2025-06-04 13:41:29+08:00,925026,114.324399,30.61281593,31.94444444,0.564255096,B01,SAIL_SLOW,1,80,15,8,8,70,2242,XIANGHENGYANGJI1868,CHN,HENGYANG,16,41,,,,6/10/2025 22:00,95,413856077,2025-06-04 13:41:28+08:00,114.3244117,30.61282667,1749015688,925026,85.76412562
2025-06-04 05:41:29+00:00,6,114.322403,30.608028,1.541071205,31.01952644,2025-06-04 13:41:29+08:00,3720220,114.331255,30.61483417,59.25,1.135706418,B01,SAIL_NORMAL,1,120,10,11,5,70,463,YUTONG1058,CHN,JIANGYIN,16,51,,,,6/7/2025 18:50,130,413857641,2025-06-04 13:41:33+08:00,114.331355,30.614915,1749015693,3720220,85.76412562
2025-06-04 05:41:29+00:00,6,114.322403,30.608028,1.541071205,31.01952644,2025-06-04 13:41:29+08:00,5059177,114.3099462,30.59031522,59,2.298516879,B01,SAIL_NORMAL,1,58,10,7,7,70,315,JINGHANGSHENGSHI,CHN,CHENGLINGJI,14,35,,,,1/12/2022 15:18,68,413865067,2025-06-04 13:41:42+08:00,114.31016,30.59062,1749015702,5059177,85.76412562
2025-06-04 05:41:29+00:00,6,114.322403,30.608028,1.541071205,31.01952644,2025-06-04 13:41:29+08:00,8109131,114.3291017,30.61610974,25.38461538,1.1024229,H00,SAIL_SLOW,3,10,100,8,8,70,2345,HAOZE002,CHN,SHUIFU,16,30,,,,1/6/2020 12:00,110,413873126,2025-06-04 13:41:24+08:00,114.32916,30.616145,1749015684,8109131,85.76412562
2025-06-04 05:43:21+00:00,6,114.323357,30.609304,1.506439194,32.76003575,2025-06-04 13:43:21+08:00,112308,114.3308337,30.61686887,29.5483871,1.103329654,B01,SAIL_SLOW,1,87,11,10,8,70,2231,GAN NANCHANG HUO1599,CHN,YUEYANG,18,47,223,,,1/5/2017 12:30,98,413834977,2025-06-04 13:43:07+08:00,114.330985,30.61699833,1749015787,112308,87.26520001
2025-06-04 05:43:21+00:00,6,114.323357,30.609304,1.506439194,32.76003575,2025-06-04 13:43:21+08:00,112475,114.3164152,30.59919256,57.76923077,1.303743552,B01,SAIL_NORMAL,1,82,10,8,8,70,0,SHENGLI58,CHN,GANGWUJUMATOU,16,20,0,,,4/7/2025 22:10,92,413827581,2025-06-04 13:43:24+08:00,114.31646,30.59926333,1749015804,112475,87.26520001
2025-06-04 05:43:21+00:00,6,114.323357,30.609304,1.506439194,32.76003575,2025-06-04 13:43:21+08:00,125233,114.3377893,30.623072,24,2.060287828,B01,SAIL_SLOW,1,99,29,21,0,70,2196,ZHENGAN899,CHN,FUCHI,21,25,,,,1/5/2018 18:30,128,413829708,2025-06-04 13:43:15+08:00,114.33784,30.62312,1749015795,125233,87.26520001
2025-06-04 05:43:21+00:00,6,114.323357,30.609304,1.506439194,32.76003575,2025-06-04 13:43:21+08:00,126162,114.30456,30.590435,34,2.761419403,B01,SAIL_SLOW,1,7,98,9,8,70,2048,HAOTONGSIYANG8,CHN,CHENLINJI,17,37,,,,11/3/2025 19:00,105,413771342,2025-06-04 13:43:21+08:00,114.30456,30.590435,1749015801,126162,87.26520001
2025-06-04 05:43:21+00:00,6,114.323357,30.609304,1.506439194,32.76003575,2025-06-04 13:43:21+08:00,126219,114.3158754,30.60257522,37,1.034985386,C02,SAIL_SLOW,2,75,15,8,8,80,2260,XINLIAN318,CHN,ZHONGQING,16,37,,,0,6/7/2025 15:16,90,413836097,2025-06-04 13:43:25+08:00,114.315815,30.602525,1749015805,126219,87.26520001
2025-06-04 05:43:21+00:00,6,114.323357,30.609304,1.506439194,32.76003575,2025-06-04 13:43:21+08:00,227203,114.3380954,30.62081692,64,1.904263843,H00,SAIL_NORMAL,1,15,115,10,6,70,490,QIAOTAI6,CHN,NANTONG,16,49,,,,6/9/2025 23:15,130,413829979,2025-06-04 13:43:27+08:00,114.33825,30.62093,1749015807,227203,87.26520001
2025-06-04 05:43:21+00:00,6,114.323357,30.609304,1.506439194,32.76003575,2025-06-04 13:43:21+08:00,231714,114.3374812,30.62164976,36,1.925471122,B01,SAIL_SLOW,1,80,18,8,8,70,2257,YUXINHUO16976,CHN,FULLNG,16,43,,,,6/1/2025 0:00,98,413826279,2025-06-04 13:43:23+08:00,114.337465,30.62161167,1749015803,231714,87.26520001
2025-06-04 05:43:21+00:00,6,114.323357,30.609304,1.506439194,32.76003575,2025-06-04 13:43:21+08:00,285954,114.341376,30.62353353,57,2.339590321,B01,SAIL_NORMAL,1,70,12,10,4,70,488,GAN YANG 6668,CHN,NANJING,14,50,48,0,0,1/2/2013 17:24,82,413824393,2025-06-04 13:43:11+08:00,114.3411433,30.62335333,1749015791,285954,87.26520001
2025-06-04 05:43:21+00:00,6,114.323357,30.609304,1.506439194,32.76003575,2025-06-04 13:43:21+08:00,320364,114.3176017,30.60409528,37,0.798778922,C01,SAIL_SLOW,1,43,44,7,8,80,2165,TENGFENG2,CHN,YUEYANG,15,41,,,0,6/5/2025 14:00,87,413812563,2025-06-04 13:43:22+08:00,114.3175917,30.60408333,1749015802,320364,87.26520001
2025-06-04 05:43:21+00:00,6,114.323357,30.609304,1.506439194,32.76003575,2025-06-04 13:43:21+08:00,342160,114.31952,30.60395167,58,0.69819546,B01,SAIL_NORMAL,1,90,14,10,8,70,362,XIN HANG 1899,CHN,YUEYANG,18,18,,,,6/3/2025 2:08,104,413772931,2025-06-04 13:43:22+08:00,114.3195467,30.60397333,1749015802,342160,87.26520001
2025-06-04 05:43:21+00:00,6,114.323357,30.609304,1.506439194,32.76003575,2025-06-04 13:43:21+08:00,379845,114.3129685,30.59432753,58,1.936286338,B01,SAIL_NORMAL,1,70,29,10,6,70,297,XINGTAI99,CHN,WUHU,16,61,29,,,6/6/2025 16:00,99,413796411,2025-06-04 13:43:20+08:00,114.3129533,30.594305,1749015800,379845,87.26520001
2025-06-04 05:43:21+00:00,6,114.323357,30.609304,1.506439194,32.76003575,2025-06-04 13:43:21+08:00,475176,114.3463348,30.62709646,56,2.957163404,B01,SAIL_NORMAL,1,90,30,10,11,70,517,HUAMEITIANLAN,CHN,CHANG   SHU,21,43,,,,1/1/2026 17:15,120,413830323,2025-06-04 13:43:27+08:00,114.3464667,30.62718333,1749015807,475176,87.26520001
2025-06-04 05:43:21+00:00,6,114.323357,30.609304,1.506439194,32.76003575,2025-06-04 13:43:21+08:00,588303,114.3242881,30.60955,57,0.093356277,B01,SAIL_NORMAL,1,133,10,10,16,70,381,FUQIANGLANTIAN,CHN,JIANGYIN,26,63,38,,,6/8/2025 6:16,143,413834212,2025-06-04 13:43:24+08:00,114.32435,30.60961667,1749015804,588303,87.26520001
2025-06-04 05:43:21+00:00,6,114.323357,30.609304,1.506439194,32.76003575,2025-06-04 13:43:21+08:00,644927,114.3249309,30.61378472,26,0.519166315,B01,SAIL_SLOW,3,115,15,7,9,70,2277,HAINIU1017,CHN,CHANGSHOU,16,43,,,,1/6/2025 8:00,130,413797757,2025-06-04 13:43:16+08:00,114.32498,30.613825,1749015796,644927,87.26520001
2025-06-04 05:43:21+00:00,6,114.323357,30.609304,1.506439194,32.76003575,2025-06-04 13:43:21+08:00,925026,114.3232146,30.6115135,31,0.245331876,B01,SAIL_SLOW,1,80,15,8,8,70,2115,XIANGHENGYANGJI1868,CHN,HENGYANG,16,41,,,,6/10/2025 22:00,95,413856077,2025-06-04 13:43:28+08:00,114.32315,30.61142833,1749015808,925026,87.26520001
2025-06-04 05:43:21+00:00,6,114.323357,30.609304,1.506439194,32.76003575,2025-06-04 13:43:21+08:00,3720220,114.3338631,30.61695714,60,1.317091567,B01,SAIL_NORMAL,1,120,10,11,5,70,469,YUTONG1058,CHN,JIANGYIN,16,51,,,,6/7/2025 18:50,130,413857641,2025-06-04 13:43:24+08:00,114.3339467,30.61704,1749015804,3720220,87.26520001
2025-06-04 05:43:21+00:00,6,114.323357,30.609304,1.506439194,32.76003575,2025-06-04 13:43:21+08:00,5059177,114.3118578,30.59296,59,2.121137093,B01,SAIL_NORMAL,1,58,10,7,7,70,320,JINGHANGSHENGSHI,CHN,CHENGLINGJI,14,35,,,,1/12/2022 15:18,68,413865067,2025-06-04 13:43:11+08:00,114.3116933,30.59272333,1749015791,5059177,87.26520001
2025-06-04 05:43:21+00:00,6,114.323357,30.609304,1.506439194,32.76003575,2025-06-04 13:43:21+08:00,8109131,114.3278192,30.61537269,25,0.797325335,H00,SAIL_SLOW,3,10,100,8,8,70,2372,HAOZE002,CHN,SHUIFU,16,30,,,,1/6/2020 12:00,110,413873126,2025-06-04 13:43:27+08:00,114.32775,30.615335,1749015807,8109131,87.26520001
2025-06-04 05:44:17+00:00,6,114.323837,30.609978,1.569698067,31.50527403,2025-06-04 13:44:17+08:00,112308,114.3301822,30.61636278,28.66666667,0.933388791,B01,SAIL_SLOW,1,87,11,10,8,70,2284,GAN NANCHANG HUO1599,CHN,YUEYANG,18,47,228,,,1/5/2017 12:30,98,413834977,2025-06-04 13:44:07+08:00,114.3302967,30.61644333,1749015847,112308,88.55814224
2025-06-04 05:44:17+00:00,6,114.323837,30.609978,1.569698067,31.50527403,2025-06-04 13:44:17+08:00,112475,114.3172479,30.6005575,56.25,1.220649208,B01,SAIL_NORMAL,1,82,10,8,8,70,0,SHENG LI 58,CHN,GANGWUJUMATOU,16,20,0,,,4/7/2025 22:10,92,413827581,2025-06-04 13:44:24+08:00,114.3173217,30.60074667,1749015864,112475,88.55814224
2025-06-04 05:44:17+00:00,6,114.323837,30.609978,1.569698067,31.50527403,2025-06-04 13:44:17+08:00,125233,114.337272,30.62265089,24,1.906141127,B01,SAIL_SLOW,1,99,29,21,0,70,2330,ZHENGAN899,CHN,FUCHI,21,25,,,,1/5/2018 18:30,128,413829708,2025-06-04 13:44:15+08:00,114.3372933,30.62266333,1749015855,125233,88.55814224
2025-06-04 05:44:17+00:00,6,114.323837,30.609978,1.569698067,31.50527403,2025-06-04 13:44:17+08:00,126162,114.304145,30.58959417,35,2.945007469,B01,SAIL_SLOW,1,7,98,9,8,70,1964,HAOTONGSIYANG8,CHN,CHENLINJI,17,37,,,,11/3/2025 19:00,105,413771342,2025-06-04 13:44:10+08:00,114.3041717,30.58970667,1749015850,126162,88.55814224
2025-06-04 05:44:17+00:00,6,114.323837,30.609978,1.569698067,31.50527403,2025-06-04 13:44:17+08:00,126219,114.3150283,30.6018935,37.6,1.231594626,C02,SAIL_SLOW,2,75,15,8,8,80,2261,XINLIAN318,CHN,ZHONGQING,16,37,,,0,6/7/2025 15:16,90,413836097,2025-06-04 13:44:20+08:00,114.3149833,30.601855,1749015860,126219,88.55814224
2025-06-04 05:44:17+00:00,6,114.323837,30.609978,1.569698067,31.50527403,2025-06-04 13:44:17+08:00,227203,114.3395704,30.62193564,69.61538462,2.008288979,H00,SAIL_NORMAL,1,15,115,10,6,70,477,QIAOTAI6,CHN,NANTONG,16,49,,,,6/9/2025 23:15,130,413829979,2025-06-04 13:44:20+08:00,114.33965,30.62199833,1749015860,227203,88.55814224
2025-06-04 05:44:17+00:00,6,114.323837,30.609978,1.569698067,31.50527403,2025-06-04 13:44:17+08:00,231714,114.3366633,30.621025,36,1.735639234,B01,SAIL_SLOW,1,80,18,8,8,70,2332,YUXINHUO16976,CHN,FULLNG,16,43,,,,6/1/2025 0:00,98,413826279,2025-06-04 13:44:17+08:00,114.3366633,30.621025,1749015857,231714,88.55814224
2025-06-04 05:44:17+00:00,6,114.323837,30.609978,1.569698067,31.50527403,2025-06-04 13:44:17+08:00,285954,114.342679,30.62454264,57,2.423039454,B01,SAIL_NORMAL,1,70,12,10,4,70,489,GAN YANG 6668,CHN,NANJING,14,50,48,0,0,1/2/2013 17:24,82,413824393,2025-06-04 13:44:52+08:00,114.3434933,30.62517333,1749015892,285954,88.55814224
2025-06-04 05:44:17+00:00,6,114.323837,30.609978,1.569698067,31.50527403,2025-06-04 13:44:17+08:00,320364,114.3169,30.603295,37,0.995710761,C01,SAIL_SLOW,1,43,44,7,8,80,2168,TENGFENG2,CHN,YUEYANG,15,41,,,0,6/5/2025 14:00,87,413812563,2025-06-04 13:44:17+08:00,114.3169,30.603295,1749015857,320364,88.55814224
2025-06-04 05:44:17+00:00,6,114.323837,30.609978,1.569698067,31.50527403,2025-06-04 13:44:17+08:00,342160,114.3205358,30.60514037,58,0.622770529,B01,SAIL_NORMAL,1,90,13,10,7,70,347,XIN HANG 1899,CHN,YUEYANG,17,18,,,,6/3/2025 2:08,103,413772931,2025-06-04 13:44:13+08:00,114.3204667,30.60505,1749015853,342160,88.55814224
2025-06-04 05:44:17+00:00,6,114.323837,30.609978,1.569698067,31.50527403,2025-06-04 13:44:17+08:00,379845,114.31384,30.59565667,58,1.854691922,B01,SAIL_NORMAL,1,70,29,10,6,70,309,XINGTAI99,CHN,WUHU,16,61,,,,6/6/2025 16:00,99,413796411,2025-06-04 13:44:17+08:00,114.31384,30.59565667,1749015857,379845,88.55814224
2025-06-04 05:44:17+00:00,6,114.323837,30.609978,1.569698067,31.50527403,2025-06-04 13:44:17+08:00,588303,114.3254174,30.61070507,57,0.1716476,B01,SAIL_NORMAL,1,120,22,15,10,70,406,FUQIANGLANTIAN,CHN,JIANGYIN,25,63,40,,0,6/8/2025 6:16,142,413834212,2025-06-04 13:44:11+08:00,114.3253,30.61058333,1749015851,588303,88.55814224
2025-06-04 05:44:17+00:00,6,114.323837,30.609978,1.569698067,31.50527403,2025-06-04 13:44:17+08:00,644927,114.3243689,30.61329667,25.33333333,0.371434997,B01,SAIL_SLOW,3,115,15,7,9,70,2246,HAINIU1017,CHN,CHANGSHOU,16,43,,,,1/6/2025 8:00,130,413797757,2025-06-04 13:44:22+08:00,114.3243183,30.61324833,1749015862,644927,88.55814224
2025-06-04 05:44:17+00:00,6,114.323837,30.609978,1.569698067,31.50527403,2025-06-04 13:44:17+08:00,925026,114.3227567,30.61082333,31,0.139693626,B01,SAIL_SLOW,1,80,15,8,8,70,2098,XIANGHENGYANGJI1868,CHN,HENGYANG,16,41,209,,,6/10/2025 22:00,95,413856077,2025-06-04 13:44:25+08:00,114.3226833,30.61071667,1749015865,925026,88.55814224
2025-06-04 05:44:17+00:00,6,114.323837,30.609978,1.569698067,31.50527403,2025-06-04 13:44:17+08:00,3720220,114.3352067,30.61804833,60,1.410328287,B01,SAIL_NORMAL,1,115,15,9,7,70,470,YUTONG1058,CHN,JIANGYIN,16,51,,,,6/7/2025 18:50,130,413857641,2025-06-04 13:44:17+08:00,114.3352067,30.61804833,1749015857,3720220,88.55814224
2025-06-04 05:44:17+00:00,6,114.323837,30.609978,1.569698067,31.50527403,2025-06-04 13:44:17+08:00,5059177,114.3127761,30.59427126,59,2.038928203,B01,SAIL_NORMAL,1,58,10,7,7,70,310,JINGHANGSHENGSHI,CHN,CHENGLINGJI,14,35,,,,1/12/2022 15:18,68,413865067,2025-06-04 13:44:12+08:00,114.3126933,30.59415,1749015852,5059177,88.55814224
2025-06-04 05:44:17+00:00,6,114.323837,30.609978,1.569698067,31.50527403,2025-06-04 13:44:17+08:00,8109131,114.3272127,30.61502127,24,0.646052547,H00,SAIL_SLOW,3,10,100,8,8,70,2360,HAOZE002,CHN,SHUIFU,16,30,,,,1/6/2020 12:00,110,413873126,2025-06-04 13:44:24+08:00,114.32714,30.61497667,1749015864,8109131,88.55814224
2025-06-04 05:45:13+00:00,6,114.324333,30.610645,1.572430624,32.61927517,2025-06-04 13:45:13+08:00,112308,114.3294774,30.61600351,27.31578947,0.772160761,B01,SAIL_SLOW,1,87,11,10,8,70,2451,GAN NANCHANG HUO1599,CHN,YUEYANG,18,47,245,,,1/5/2017 12:30,98,413834977,2025-06-04 13:45:07+08:00,114.32956,30.61603167,1749015907,112308,90.14751512
2025-06-04 05:45:13+00:00,6,114.324333,30.610645,1.572430624,32.61927517,2025-06-04 13:45:13+08:00,112475,114.3183937,30.60183661,65.79310345,1.130477936,B01,SAIL_NORMAL,1,82,10,8,8,70,389,SHENG LI 58,CHN,GANGWUJUMATOU,16,20,38,,,4/7/2025 22:10,92,413827581,2025-06-04 13:45:25+08:00,114.3186433,30.60216833,1749015925,112475,90.14751512
2025-06-04 05:45:13+00:00,6,114.324333,30.610645,1.572430624,32.61927517,2025-06-04 13:45:13+08:00,125233,114.3366478,30.62232276,24,1.752241738,B01,SAIL_SLOW,1,99,29,21,0,70,2440,ZHENGAN899,CHN,FUCHI,21,25,,,,1/5/2018 18:30,128,413829708,2025-06-04 13:45:15+08:00,114.3366267,30.62231333,1749015915,125233,90.14751512
2025-06-04 05:45:13+00:00,6,114.324333,30.610645,1.572430624,32.61927517,2025-06-04 13:45:13+08:00,126219,114.3141967,30.60117333,38,1.430887879,C02,SAIL_SLOW,2,75,15,8,8,80,2227,XINLIAN318,CHN,ZHONGQING,16,37,,,,6/7/2025 15:16,90,413836097,2025-06-04 13:45:10+08:00,114.31424,30.60121667,1749015910,126219,90.14751512
2025-06-04 05:45:13+00:00,6,114.324333,30.610645,1.572430624,32.61927517,2025-06-04 13:45:13+08:00,227203,114.3411304,30.62309619,67.92857143,2.121192683,H00,SAIL_NORMAL,1,15,115,10,6,70,490,QIAOTAI6,CHN,NANTONG,16,49,,,,6/9/2025 23:15,130,413829979,2025-06-04 13:45:14+08:00,114.3411583,30.62311667,1749015914,227203,90.14751512
2025-06-04 05:45:13+00:00,6,114.324333,30.610645,1.572430624,32.61927517,2025-06-04 13:45:13+08:00,231714,114.3357667,30.62048333,35,1.54646594,B01,SAIL_SLOW,1,80,18,8,8,70,2352,YUXINHUO16976,CHN,FULLNG,16,43,,,,6/1/2025 0:00,98,413826279,2025-06-04 13:45:13+08:00,114.3357667,30.62048333,1749015913,231714,90.14751512
2025-06-04 05:45:13+00:00,6,114.324333,30.610645,1.572430624,32.61927517,2025-06-04 13:45:13+08:00,285954,114.3439845,30.62553733,57,2.505231785,B01,SAIL_NORMAL,1,70,12,10,4,70,493,GAN YANG 6668,CHN,NANJING,14,50,49,0,0,1/2/2013 17:24,82,413824393,2025-06-04 13:45:22+08:00,114.344195,30.62569333,1749015922,285954,90.14751512
2025-06-04 05:45:13+00:00,6,114.324333,30.610645,1.572430624,32.61927517,2025-06-04 13:45:13+08:00,320364,114.3161281,30.60251289,37,1.196596726,C01,SAIL_SLOW,1,43,44,7,8,80,2226,TENGFENG2,CHN,YUEYANG,15,41,,,0,6/5/2025 14:00,87,413812563,2025-06-04 13:45:17+08:00,114.3160717,30.60246,1749015917,320364,90.14751512
2025-06-04 05:45:13+00:00,6,114.324333,30.610645,1.572430624,32.61927517,2025-06-04 13:45:13+08:00,342160,114.3216208,30.60633125,58.625,0.544377936,B01,SAIL_NORMAL,1,90,13,10,7,70,382,XIN HANG 1899,CHN,YUEYANG,17,18,,,,6/3/2025 2:08,103,413772931,2025-06-04 13:45:22+08:00,114.3218133,30.60653,1749015922,342160,90.14751512
2025-06-04 05:45:13+00:00,6,114.324333,30.610645,1.572430624,32.61927517,2025-06-04 13:45:13+08:00,379845,114.3147518,30.59692598,59,1.776913096,B01,SAIL_NORMAL,1,70,29,10,6,70,307,XINGTAI99,CHN,WUHU,16,61,30,,,6/6/2025 16:00,99,413796411,2025-06-04 13:45:05+08:00,114.3146167,30.59673333,1749015905,379845,90.14751512
2025-06-04 05:45:13+00:00,6,114.324333,30.610645,1.572430624,32.61927517,2025-06-04 13:45:13+08:00,588303,114.3265114,30.61180877,56.15789474,0.245518422,B01,SAIL_NORMAL,1,120,22,15,10,70,414,FUQIANGLANTIAN,CHN,JIANGYIN,25,63,41,,,6/8/2025 6:16,142,413834212,2025-06-04 13:45:16+08:00,114.3265667,30.61186667,1749015916,588303,90.14751512
2025-06-04 05:45:13+00:00,6,114.324333,30.610645,1.572430624,32.61927517,2025-06-04 13:45:13+08:00,644927,114.3238602,30.61278105,25.36842105,0.241109952,B01,SAIL_SLOW,3,115,15,7,9,70,2151,HAINIU1017,CHN,CHANGSHOU,16,43,,,,1/6/2025 8:00,130,413797757,2025-06-04 13:45:34+08:00,114.3236717,30.61258333,1749015934,644927,90.14751512
2025-06-04 05:45:13+00:00,6,114.324333,30.610645,1.572430624,32.61927517,2025-06-04 13:45:13+08:00,925026,114.3223065,30.61010427,30,0.203362069,B01,SAIL_SLOW,1,80,15,8,8,70,2135,XIANGHENGYANGJI1868,CHN,HENGYANG,16,41,213,,,6/10/2025 22:00,95,413856077,2025-06-04 13:45:12+08:00,114.3223167,30.61011667,1749015912,925026,90.14751512
2025-06-04 05:45:13+00:00,6,114.324333,30.610645,1.572430624,32.61927517,2025-06-04 13:45:13+08:00,3720220,114.3365281,30.61912405,60,1.500324209,B01,SAIL_NORMAL,1,115,15,9,7,70,462,YUTONG1058,CHN,JIANGYIN,16,51,,,,6/7/2025 18:50,130,413857641,2025-06-04 13:45:14+08:00,114.3365517,30.61914333,1749015914,3720220,90.14751512
2025-06-04 05:45:13+00:00,6,114.324333,30.610645,1.572430624,32.61927517,2025-06-04 13:45:13+08:00,5059177,114.3136966,30.5955646,58,1.95844657,B01,SAIL_NORMAL,1,58,10,7,7,70,315,JINGHANGSHENGSHI,CHN,CHENGLINGJI,14,35,,,,1/12/2022 15:18,68,413865067,2025-06-04 13:45:12+08:00,114.31368,30.59554,1749015912,5059177,90.14751512
2025-06-04 05:45:13+00:00,6,114.324333,30.610645,1.572430624,32.61927517,2025-06-04 13:45:13+08:00,8109131,114.3266247,30.61465767,23,0.496169066,H00,SAIL_SLOW,3,10,100,8,8,70,2311,HAOZE002,CHN,SHUIFU,16,30,,,,1/6/2020 12:00,110,413873126,2025-06-04 13:45:19+08:00,114.3265633,30.61461833,1749015919,8109131,90.14751512
2025-06-04 05:46:10+00:00,6,114.324837,30.611298,1.529299669,33.59455621,2025-06-04 13:46:10+08:00,112308,114.3286778,30.61575466,27.62068966,0.616232553,B01,SAIL_SLOW,1,87,11,10,8,70,2529,GAN NANCHANG HUO1599,CHN,YUEYANG,18,47,252,,,1/5/2017 12:30,98,413834977,2025-06-04 13:46:19+08:00,114.32855,30.61572,1749015979,112308,91.20709704
2025-06-04 05:46:10+00:00,6,114.324837,30.611298,1.529299669,33.59455621,2025-06-04 13:46:10+08:00,112475,114.3193393,30.60305411,59.46666667,1.055090693,B01,SAIL_NORMAL,1,82,10,8,8,70,328,SHENG LI 58,CHN,GANGWUJUMATOU,16,20,,,,4/7/2025 22:10,92,413827581,2025-06-04 13:45:56+08:00,114.3190267,30.60272667,1749015956,112475,91.20709704
2025-06-04 05:46:10+00:00,6,114.324837,30.611298,1.529299669,33.59455621,2025-06-04 13:46:10+08:00,125233,114.3359988,30.62201821,24,1.599339213,B01,SAIL_SLOW,1,99,29,21,0,70,2434,ZHENGAN899,CHN,FUCHI,21,25,,,,1/5/2018 18:30,128,413829708,2025-06-04 13:46:13+08:00,114.3359667,30.622,1749015973,125233,91.20709704
2025-06-04 05:46:10+00:00,6,114.324837,30.611298,1.529299669,33.59455621,2025-06-04 13:46:10+08:00,126219,114.3134291,30.60037333,37.18181818,1.632054883,C02,SAIL_SLOW,2,75,15,8,8,80,2178,XIN LIAN 318,CHN,ZHONGQING,16,37,,,0,6/7/2025 15:16,90,413836097,2025-06-04 13:46:11+08:00,114.3134167,30.60035333,1749015971,126219,91.20709704
2025-06-04 05:46:10+00:00,6,114.324837,30.611298,1.529299669,33.59455621,2025-06-04 13:46:10+08:00,227203,114.3427367,30.62422833,67,2.236181286,H00,SAIL_NORMAL,1,15,115,10,6,70,525,QIAOTAI6,CHN,NANTONG,16,49,,,,6/9/2025 23:15,130,413829979,2025-06-04 13:46:10+08:00,114.3427367,30.62422833,1749015970,227203,91.20709704
2025-06-04 05:46:10+00:00,6,114.324837,30.611298,1.529299669,33.59455621,2025-06-04 13:46:10+08:00,231714,114.3348483,30.61999667,34,1.360687461,B01,SAIL_SLOW,1,80,18,8,8,70,2388,QUANCHENG1001,CHN,FULLNG,16,43,,,,6/1/2025 0:00,98,413826279,2025-06-04 13:46:10+08:00,114.3348483,30.61999667,1749015970,231714,91.20709704
2025-06-04 05:46:10+00:00,6,114.324837,30.611298,1.529299669,33.59455621,2025-06-04 13:46:10+08:00,285954,114.345304,30.62651355,58,2.587759371,B01,SAIL_NORMAL,1,70,12,10,4,70,496,GAN YANG 6668,CHN,NANJING,14,50,49,0,0,1/2/2013 17:24,82,413824393,2025-06-04 13:46:24+08:00,114.3456367,30.62675667,1749015984,285954,91.20709704
